entity,instance,name,value,dataset_date,table_name,tag,check,date,category,level
Column,sum_stay_duration,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,sum_move_duration,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,count_stay,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,count_move,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,msisdn,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,session,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,cell_name,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,site_id,Completeness,0.979681609,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,session_type,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,session_status,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,vehicle_type,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,House 730,Application
Column,*,Size,22790,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,msisdn,CountDistinct,12080,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,session,CountDistinct,22790,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,Minimum,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,Minimum,40,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,Maximum,1182,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,Maximum,86100,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,Maximum,239545222,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,Maximum,106.3123,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,Maximum,86100,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,Maximum,38100,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,Maximum,101,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,Maximum,74,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,Mean,15.8286968,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,Mean,2397.117157,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,Mean,2198304.341,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,Mean,1.690495652,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,Mean,1708.841597,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,Mean,635.6603774,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,Mean,2.856472137,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,Mean,1.669635805,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,Sum,360736,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,Sum,54630300,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,Sum,50099355922,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,Sum,38526.3959,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,Sum,38944500,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,Sum,14486700,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,Sum,65099,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,Sum,38051,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,StandardDeviation,49.98018355,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,StandardDeviation,6121.322946,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,StandardDeviation,6232862.277,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,StandardDeviation,5.087629398,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,StandardDeviation,4685.950389,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,StandardDeviation,1767.023154,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,StandardDeviation,8.237318557,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,StandardDeviation,4.610902186,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,ApproxQuantiles-0.25,18656,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,ApproxQuantiles-0.5,3,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,ApproxQuantiles-0.5,300,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,ApproxQuantiles-0.5,112561,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_hit,ApproxQuantiles-0.75,8,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_duration_session,ApproxQuantiles-0.75,1800,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_volume,ApproxQuantiles-0.75,1892429,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,distance,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,total_distance,ApproxQuantiles-0.75,0.7262,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,1500,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,sum_move_duration,ApproxQuantiles-0.75,300,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_stay,ApproxQuantiles-0.75,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,count_move,ApproxQuantiles-0.75,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,msisdn,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,session,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,cell_name,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,site_id,Completeness,0.973979816,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,session_type,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,session_status,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,vehicle_type,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,KeeTa,Application
Column,*,Size,5,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,msisdn,CountDistinct,3,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,session,CountDistinct,5,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,Minimum,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,Minimum,143416,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,Maximum,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,Maximum,4316444,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,Mean,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,Mean,1071492,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,Sum,5,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,Sum,5357460,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,StandardDeviation,1819508.745,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,ApproxQuantiles-0.25,185508,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,ApproxQuantiles-0.5,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,ApproxQuantiles-0.5,209902,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_hit,ApproxQuantiles-0.75,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_duration_session,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_volume,ApproxQuantiles-0.75,502190,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,distance,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,total_distance,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,sum_move_duration,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_stay,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,count_move,ApproxQuantiles-0.75,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,msisdn,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,session,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,cell_name,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,site_id,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,session_type,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,session_status,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,vehicle_type,Completeness,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Kingfook Jewelry ,Application
Column,*,Size,257,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,msisdn,CountDistinct,208,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,session,CountDistinct,257,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_hit,Minimum,1,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_duration_session,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_volume,Minimum,120,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,distance,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_distance,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_stay_duration,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_move_duration,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_stay,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_move,Minimum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_hit,Maximum,17,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_duration_session,Maximum,6600,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_volume,Maximum,119918359,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,distance,Maximum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_distance,Maximum,3.1569,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_stay_duration,Maximum,4500,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_move_duration,Maximum,1500,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_stay,Maximum,8,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_move,Maximum,4,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_hit,Mean,2.023346304,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_duration_session,Mean,143.5797665,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_volume,Mean,9584419.911,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,distance,Mean,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_distance,Mean,0.078050973,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_stay_duration,Mean,112.0622568,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_move_duration,Mean,28.0155642,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_stay,Mean,0.19844358,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_move,Mean,0.085603113,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_hit,Sum,520,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_duration_session,Sum,36900,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_volume,Sum,2463195917,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,distance,Sum,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_distance,Sum,20.0591,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_stay_duration,Sum,28800,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_move_duration,Sum,7200,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_stay,Sum,51,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,count_move,Sum,22,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_hit,StandardDeviation,1.620016303,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_duration_session,StandardDeviation,527.7158423,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_volume,StandardDeviation,18997775.91,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,distance,StandardDeviation,0,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,total_distance,StandardDeviation,0.316805601,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_stay_duration,StandardDeviation,419.3214711,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
Column,sum_move_duration,StandardDeviation,132.2622858,1.70228E+12,db_dpi_domain_seq_default,data profiler,null,20231205,Langham Place,Application
